cat	x	y	lon	lat	country	state
461360	1032	826	-76.9	7.5	COL	CH
461361	1032	827	-76.9	7.4	COL	CH
461362	1032	828	-76.9	7.3	COL	CH
461363	1032	829	-76.9	7.2	COL	CH
461364	1032	830	-76.9	7.1	COL	CH
461365	1032	831	-76.9	7.0	COL	CH
461366	1032	832	-76.9	6.9	COL	CH
461367	1032	833	-76.9	6.8	COL	AN
461368	1032	834	-76.9	6.7	COL	AN
461369	1032	835	-76.9	6.6	COL	CH
461370	1032	836	-76.9	6.5	COL	CH
461371	1032	837	-76.9	6.4	COL	CH
461372	1032	838	-76.9	6.3	COL	CH
461373	1032	839	-76.9	6.2	COL	CH
461374	1032	840	-76.9	6.1	COL	CH
461375	1032	841	-76.9	6.0	COL	CH
461376	1032	842	-76.9	5.9	COL	CH
461377	1032	843	-76.9	5.8	COL	CH
461378	1032	844	-76.9	5.7	COL	CH
461379	1032	845	-76.9	5.6	COL	CH
461380	1032	846	-76.9	5.5	COL	CH
461381	1032	847	-76.9	5.4	COL	CH
461382	1032	848	-76.9	5.3	COL	CH
461383	1032	849	-76.9	5.2	COL	CH
461384	1032	850	-76.9	5.1	COL	CH
461385	1032	851	-76.9	5.0	COL	CH
461386	1032	852	-76.9	4.9	COL	CH
461387	1032	853	-76.9	4.8	COL	CH
461388	1032	854	-76.9	4.7	COL	CH
461389	1032	855	-76.9	4.6	COL	CH
461390	1032	856	-76.9	4.5	COL	CH
461391	1032	857	-76.9	4.4	COL	CH
461392	1032	858	-76.9	4.3	COL	CH
461393	1032	859	-76.9	4.2	COL	CH
461394	1032	860	-76.9	4.1	COL	CH
461395	1032	861	-76.9	4.0	COL	VC
461396	1032	862	-76.9	3.9	COL	VC
461397	1032	863	-76.9	3.8	COL	VC
461398	1032	864	-76.9	3.7	COL	VC
461399	1032	865	-76.9	3.6	COL	VC
461400	1032	866	-76.9	3.5	COL	VC
461401	1032	867	-76.9	3.4	COL	VC
461402	1032	868	-76.9	3.3	COL	VC
461403	1032	869	-76.9	3.2	COL	VC
461404	1032	870	-76.9	3.1	COL	VC
461405	1032	871	-76.9	3.0	COL	CA
461406	1032	872	-76.9	2.9	COL	CA
461407	1032	873	-76.9	2.8	COL	CA
461408	1032	874	-76.9	2.7	COL	CA
461409	1032	875	-76.9	2.6	COL	CA
461410	1032	876	-76.9	2.5	COL	CA
461411	1032	877	-76.9	2.4	COL	CA
461412	1032	878	-76.9	2.3	COL	CA
461413	1032	879	-76.9	2.2	COL	CA
461414	1032	880	-76.9	2.1	COL	CA
461415	1032	881	-76.9	2.0	COL	CA
461416	1032	882	-76.9	1.9	COL	CA
461417	1032	883	-76.9	1.8	COL	CA
461418	1032	884	-76.9	1.7	COL	CA
461419	1032	885	-76.9	1.6	COL	NA
461420	1032	886	-76.9	1.5	COL	CA
461421	1032	887	-76.9	1.4	COL	CA
461422	1032	888	-76.9	1.3	COL	PU
461423	1032	889	-76.9	1.2	COL	PU
461424	1032	890	-76.9	1.1	COL	PU
461425	1032	891	-76.9	1.0	COL	PU
461426	1032	892	-76.9	0.9	COL	PU
461427	1032	893	-76.9	0.8	COL	PU
461428	1032	894	-76.9	0.7	COL	PU
461429	1032	895	-76.9	0.6	COL	PU
461430	1032	896	-76.9	0.5	COL	PU
461431	1032	897	-76.9	0.4	COL	PU
461432	1032	898	-76.9	0.3	COL	PU
462200	1033	815	-76.8	8.6	COL	AN
462201	1033	816	-76.8	8.5	COL	AN
462207	1033	822	-76.8	7.9	COL	AN
462208	1033	823	-76.8	7.8	COL	AN
462209	1033	824	-76.8	7.7	COL	AN
462210	1033	825	-76.8	7.6	COL	AN
462211	1033	826	-76.8	7.5	COL	AN
462212	1033	827	-76.8	7.4	COL	CH
462213	1033	828	-76.8	7.3	COL	CH
462214	1033	829	-76.8	7.2	COL	CH
462215	1033	830	-76.8	7.1	COL	CH
462216	1033	831	-76.8	7.0	COL	AN
462217	1033	832	-76.8	6.9	COL	CH
462218	1033	833	-76.8	6.8	COL	AN
462219	1033	834	-76.8	6.7	COL	AN
462220	1033	835	-76.8	6.6	COL	AN
462221	1033	836	-76.8	6.5	COL	AN
462222	1033	837	-76.8	6.4	COL	CH
462223	1033	838	-76.8	6.3	COL	CH
462224	1033	839	-76.8	6.2	COL	CH
462225	1033	840	-76.8	6.1	COL	CH
462226	1033	841	-76.8	6.0	COL	CH
462227	1033	842	-76.8	5.9	COL	CH
462228	1033	843	-76.8	5.8	COL	CH
462229	1033	844	-76.8	5.7	COL	CH
462230	1033	845	-76.8	5.6	COL	CH
462231	1033	846	-76.8	5.5	COL	CH
462232	1033	847	-76.8	5.4	COL	CH
462233	1033	848	-76.8	5.3	COL	CH
462234	1033	849	-76.8	5.2	COL	CH
462235	1033	850	-76.8	5.1	COL	CH
462236	1033	851	-76.8	5.0	COL	CH
462237	1033	852	-76.8	4.9	COL	CH
462238	1033	853	-76.8	4.8	COL	CH
462239	1033	854	-76.8	4.7	COL	CH
462240	1033	855	-76.8	4.6	COL	CH
462241	1033	856	-76.8	4.5	COL	CH
462242	1033	857	-76.8	4.4	COL	CH
462243	1033	858	-76.8	4.3	COL	CH
462244	1033	859	-76.8	4.2	COL	CH
462245	1033	860	-76.8	4.1	COL	CH
462246	1033	861	-76.8	4.0	COL	VC
462247	1033	862	-76.8	3.9	COL	VC
462248	1033	863	-76.8	3.8	COL	VC
462249	1033	864	-76.8	3.7	COL	VC
462250	1033	865	-76.8	3.6	COL	VC
462251	1033	866	-76.8	3.5	COL	VC
462252	1033	867	-76.8	3.4	COL	VC
462253	1033	868	-76.8	3.3	COL	VC
462254	1033	869	-76.8	3.2	COL	VC
462255	1033	870	-76.8	3.1	COL	CA
462256	1033	871	-76.8	3.0	COL	CA
462257	1033	872	-76.8	2.9	COL	CA
462258	1033	873	-76.8	2.8	COL	CA
462259	1033	874	-76.8	2.7	COL	CA
462260	1033	875	-76.8	2.6	COL	CA
462261	1033	876	-76.8	2.5	COL	CA
462262	1033	877	-76.8	2.4	COL	CA
462263	1033	878	-76.8	2.3	COL	CA
462264	1033	879	-76.8	2.2	COL	CA
462265	1033	880	-76.8	2.1	COL	CA
462266	1033	881	-76.8	2.0	COL	CA
462267	1033	882	-76.8	1.9	COL	CA
462268	1033	883	-76.8	1.8	COL	CA
462269	1033	884	-76.8	1.7	COL	CA
462270	1033	885	-76.8	1.6	COL	CA
462271	1033	886	-76.8	1.5	COL	CA
462272	1033	887	-76.8	1.4	COL	CA
462273	1033	888	-76.8	1.3	COL	PU
462274	1033	889	-76.8	1.2	COL	PU
462275	1033	890	-76.8	1.1	COL	PU
462276	1033	891	-76.8	1.0	COL	PU
462277	1033	892	-76.8	0.9	COL	PU
462278	1033	893	-76.8	0.8	COL	PU
462279	1033	894	-76.8	0.7	COL	PU
462280	1033	895	-76.8	0.6	COL	PU
462281	1033	896	-76.8	0.5	COL	PU
462282	1033	897	-76.8	0.4	COL	PU
462283	1033	898	-76.8	0.3	COL	PU
463051	1034	815	-76.7	8.6	COL	AN
463052	1034	816	-76.7	8.5	COL	AN
463053	1034	817	-76.7	8.4	COL	AN
463054	1034	818	-76.7	8.3	COL	AN
463055	1034	819	-76.7	8.2	COL	AN
463056	1034	820	-76.7	8.1	COL	AN
463057	1034	821	-76.7	8.0	COL	AN
463058	1034	822	-76.7	7.9	COL	AN
463059	1034	823	-76.7	7.8	COL	AN
463060	1034	824	-76.7	7.7	COL	AN
463061	1034	825	-76.7	7.6	COL	AN
463062	1034	826	-76.7	7.5	COL	AN
463063	1034	827	-76.7	7.4	COL	AN
463064	1034	828	-76.7	7.3	COL	CH
463065	1034	829	-76.7	7.2	COL	CH
463066	1034	830	-76.7	7.1	COL	CH
463067	1034	831	-76.7	7.0	COL	AN
463068	1034	832	-76.7	6.9	COL	AN
463069	1034	833	-76.7	6.8	COL	AN
463070	1034	834	-76.7	6.7	COL	AN
463071	1034	835	-76.7	6.6	COL	AN
463072	1034	836	-76.7	6.5	COL	AN
463073	1034	837	-76.7	6.4	COL	AN
463074	1034	838	-76.7	6.3	COL	AN
463075	1034	839	-76.7	6.2	COL	AN
463076	1034	840	-76.7	6.1	COL	CH
463077	1034	841	-76.7	6.0	COL	CH
463078	1034	842	-76.7	5.9	COL	CH
463079	1034	843	-76.7	5.8	COL	CH
463080	1034	844	-76.7	5.7	COL	CH
463081	1034	845	-76.7	5.6	COL	CH
463082	1034	846	-76.7	5.5	COL	CH
463083	1034	847	-76.7	5.4	COL	CH
463084	1034	848	-76.7	5.3	COL	CH
463085	1034	849	-76.7	5.2	COL	CH
463086	1034	850	-76.7	5.1	COL	CH
463087	1034	851	-76.7	5.0	COL	CH
463088	1034	852	-76.7	4.9	COL	CH
463089	1034	853	-76.7	4.8	COL	CH
463090	1034	854	-76.7	4.7	COL	CH
463091	1034	855	-76.7	4.6	COL	CH
463092	1034	856	-76.7	4.5	COL	CH
463093	1034	857	-76.7	4.4	COL	CH
463094	1034	858	-76.7	4.3	COL	CH
463095	1034	859	-76.7	4.2	COL	CH
463096	1034	860	-76.7	4.1	COL	CH
463097	1034	861	-76.7	4.0	COL	VC
463098	1034	862	-76.7	3.9	COL	VC
463099	1034	863	-76.7	3.8	COL	VC
463100	1034	864	-76.7	3.7	COL	VC
463101	1034	865	-76.7	3.6	COL	VC
463102	1034	866	-76.7	3.5	COL	VC
463103	1034	867	-76.7	3.4	COL	VC
463104	1034	868	-76.7	3.3	COL	VC
463105	1034	869	-76.7	3.2	COL	VC
463106	1034	870	-76.7	3.1	COL	CA
463107	1034	871	-76.7	3.0	COL	CA
463108	1034	872	-76.7	2.9	COL	CA
463109	1034	873	-76.7	2.8	COL	CA
463110	1034	874	-76.7	2.7	COL	CA
463111	1034	875	-76.7	2.6	COL	CA
463112	1034	876	-76.7	2.5	COL	CA
463113	1034	877	-76.7	2.4	COL	CA
463114	1034	878	-76.7	2.3	COL	CA
463115	1034	879	-76.7	2.2	COL	CA
463116	1034	880	-76.7	2.1	COL	CA
463117	1034	881	-76.7	2.0	COL	CA
463118	1034	882	-76.7	1.9	COL	CA
463119	1034	883	-76.7	1.8	COL	CA
463120	1034	884	-76.7	1.7	COL	CA
463121	1034	885	-76.7	1.6	COL	CA
463122	1034	886	-76.7	1.5	COL	CA
463123	1034	887	-76.7	1.4	COL	CA
463124	1034	888	-76.7	1.3	COL	PU
463125	1034	889	-76.7	1.2	COL	PU
463126	1034	890	-76.7	1.1	COL	PU
463127	1034	891	-76.7	1.0	COL	PU
463128	1034	892	-76.7	0.9	COL	PU
463129	1034	893	-76.7	0.8	COL	PU
463130	1034	894	-76.7	0.7	COL	PU
463131	1034	895	-76.7	0.6	COL	PU
463132	1034	896	-76.7	0.5	COL	PU
463133	1034	897	-76.7	0.4	COL	PU
463134	1034	898	-76.7	0.3	COL	PU
463898	1035	814	-76.6	8.7	COL	AN
463899	1035	815	-76.6	8.6	COL	AN
463900	1035	816	-76.6	8.5	COL	AN
463901	1035	817	-76.6	8.4	COL	AN
463902	1035	818	-76.6	8.3	COL	AN
463903	1035	819	-76.6	8.2	COL	AN
463904	1035	820	-76.6	8.1	COL	AN
463905	1035	821	-76.6	8.0	COL	AN
463906	1035	822	-76.6	7.9	COL	AN
463907	1035	823	-76.6	7.8	COL	AN
463908	1035	824	-76.6	7.7	COL	AN
463909	1035	825	-76.6	7.6	COL	AN
463910	1035	826	-76.6	7.5	COL	AN
463911	1035	827	-76.6	7.4	COL	AN
463912	1035	828	-76.6	7.3	COL	CH
463913	1035	829	-76.6	7.2	COL	CH
463914	1035	830	-76.6	7.1	COL	CH
463915	1035	831	-76.6	7.0	COL	AN
463916	1035	832	-76.6	6.9	COL	AN
463917	1035	833	-76.6	6.8	COL	AN
463918	1035	834	-76.6	6.7	COL	AN
463919	1035	835	-76.6	6.6	COL	AN
463920	1035	836	-76.6	6.5	COL	AN
463921	1035	837	-76.6	6.4	COL	AN
463922	1035	838	-76.6	6.3	COL	AN
463923	1035	839	-76.6	6.2	COL	AN
463924	1035	840	-76.6	6.1	COL	CH
463925	1035	841	-76.6	6.0	COL	CH
463926	1035	842	-76.6	5.9	COL	CH
463927	1035	843	-76.6	5.8	COL	CH
463928	1035	844	-76.6	5.7	COL	CH
463929	1035	845	-76.6	5.6	COL	CH
463930	1035	846	-76.6	5.5	COL	CH
463931	1035	847	-76.6	5.4	COL	CH
463932	1035	848	-76.6	5.3	COL	CH
463933	1035	849	-76.6	5.2	COL	CH
463934	1035	850	-76.6	5.1	COL	CH
463935	1035	851	-76.6	5.0	COL	CH
463936	1035	852	-76.6	4.9	COL	CH
463937	1035	853	-76.6	4.8	COL	CH
463938	1035	854	-76.6	4.7	COL	CH
463939	1035	855	-76.6	4.6	COL	CH
463940	1035	856	-76.6	4.5	COL	CH
463941	1035	857	-76.6	4.4	COL	CH
463942	1035	858	-76.6	4.3	COL	CH
463943	1035	859	-76.6	4.2	COL	CH
463944	1035	860	-76.6	4.1	COL	CH
463945	1035	861	-76.6	4.0	COL	VC
463946	1035	862	-76.6	3.9	COL	VC
463947	1035	863	-76.6	3.8	COL	VC
463948	1035	864	-76.6	3.7	COL	VC
463949	1035	865	-76.6	3.6	COL	VC
463950	1035	866	-76.6	3.5	COL	VC
463951	1035	867	-76.6	3.4	COL	VC
463952	1035	868	-76.6	3.3	COL	VC
463953	1035	869	-76.6	3.2	COL	VC
463954	1035	870	-76.6	3.1	COL	CA
463955	1035	871	-76.6	3.0	COL	CA
463956	1035	872	-76.6	2.9	COL	CA
463957	1035	873	-76.6	2.8	COL	CA
463958	1035	874	-76.6	2.7	COL	CA
463959	1035	875	-76.6	2.6	COL	CA
463960	1035	876	-76.6	2.5	COL	CA
463961	1035	877	-76.6	2.4	COL	CA
463962	1035	878	-76.6	2.3	COL	CA
463963	1035	879	-76.6	2.2	COL	CA
463964	1035	880	-76.6	2.1	COL	CA
463965	1035	881	-76.6	2.0	COL	CA
463966	1035	882	-76.6	1.9	COL	CA
463967	1035	883	-76.6	1.8	COL	CA
463968	1035	884	-76.6	1.7	COL	CA
463969	1035	885	-76.6	1.6	COL	CA
463970	1035	886	-76.6	1.5	COL	CA
463971	1035	887	-76.6	1.4	COL	PU
463972	1035	888	-76.6	1.3	COL	PU
463973	1035	889	-76.6	1.2	COL	PU
463974	1035	890	-76.6	1.1	COL	PU
463975	1035	891	-76.6	1.0	COL	PU
463976	1035	892	-76.6	0.9	COL	PU
463977	1035	893	-76.6	0.8	COL	PU
463978	1035	894	-76.6	0.7	COL	PU
463979	1035	895	-76.6	0.6	COL	PU
463980	1035	896	-76.6	0.5	COL	PU
463981	1035	897	-76.6	0.4	COL	PU
463982	1035	898	-76.6	0.3	COL	PU
464753	1036	813	-76.5	8.8	COL	AN
464754	1036	814	-76.5	8.7	COL	AN
464755	1036	815	-76.5	8.6	COL	AN
464756	1036	816	-76.5	8.5	COL	AN
464757	1036	817	-76.5	8.4	COL	AN
464758	1036	818	-76.5	8.3	COL	AN
464759	1036	819	-76.5	8.2	COL	AN
464760	1036	820	-76.5	8.1	COL	AN
464761	1036	821	-76.5	8.0	COL	AN
464762	1036	822	-76.5	7.9	COL	AN
464763	1036	823	-76.5	7.8	COL	AN
464764	1036	824	-76.5	7.7	COL	CO
464765	1036	825	-76.5	7.6	COL	AN
464766	1036	826	-76.5	7.5	COL	AN
464767	1036	827	-76.5	7.4	COL	AN
464768	1036	828	-76.5	7.3	COL	AN
464769	1036	829	-76.5	7.2	COL	AN
464770	1036	830	-76.5	7.1	COL	AN
464771	1036	831	-76.5	7.0	COL	AN
464772	1036	832	-76.5	6.9	COL	AN
464773	1036	833	-76.5	6.8	COL	AN
464774	1036	834	-76.5	6.7	COL	AN
464775	1036	835	-76.5	6.6	COL	AN
464776	1036	836	-76.5	6.5	COL	AN
464777	1036	837	-76.5	6.4	COL	AN
464778	1036	838	-76.5	6.3	COL	AN
464779	1036	839	-76.5	6.2	COL	AN
464780	1036	840	-76.5	6.1	COL	CH
464781	1036	841	-76.5	6.0	COL	CH
464782	1036	842	-76.5	5.9	COL	CH
464783	1036	843	-76.5	5.8	COL	CH
464784	1036	844	-76.5	5.7	COL	CH
464785	1036	845	-76.5	5.6	COL	CH
464786	1036	846	-76.5	5.5	COL	CH
464787	1036	847	-76.5	5.4	COL	CH
464788	1036	848	-76.5	5.3	COL	CH
464789	1036	849	-76.5	5.2	COL	CH
464790	1036	850	-76.5	5.1	COL	CH
464791	1036	851	-76.5	5.0	COL	CH
464792	1036	852	-76.5	4.9	COL	CH
464793	1036	853	-76.5	4.8	COL	CH
464794	1036	854	-76.5	4.7	COL	CH
464795	1036	855	-76.5	4.6	COL	CH
464796	1036	856	-76.5	4.5	COL	CH
464797	1036	857	-76.5	4.4	COL	CH
464798	1036	858	-76.5	4.3	COL	CH
464799	1036	859	-76.5	4.2	COL	CH
464800	1036	860	-76.5	4.1	COL	VC
464801	1036	861	-76.5	4.0	COL	VC
464802	1036	862	-76.5	3.9	COL	VC
464803	1036	863	-76.5	3.8	COL	VC
464804	1036	864	-76.5	3.7	COL	VC
464805	1036	865	-76.5	3.6	COL	VC
464806	1036	866	-76.5	3.5	COL	VC
464807	1036	867	-76.5	3.4	COL	VC
464808	1036	868	-76.5	3.3	COL	VC
464809	1036	869	-76.5	3.2	COL	VC
464810	1036	870	-76.5	3.1	COL	CA
464811	1036	871	-76.5	3.0	COL	CA
464812	1036	872	-76.5	2.9	COL	CA
464813	1036	873	-76.5	2.8	COL	CA
464814	1036	874	-76.5	2.7	COL	CA
464815	1036	875	-76.5	2.6	COL	CA
464816	1036	876	-76.5	2.5	COL	CA
464817	1036	877	-76.5	2.4	COL	CA
464818	1036	878	-76.5	2.3	COL	CA
464819	1036	879	-76.5	2.2	COL	CA
464820	1036	880	-76.5	2.1	COL	HU
464821	1036	881	-76.5	2.0	COL	HU
464822	1036	882	-76.5	1.9	COL	HU
464823	1036	883	-76.5	1.8	COL	CA
464824	1036	884	-76.5	1.7	COL	CA
464825	1036	885	-76.5	1.6	COL	CA
464826	1036	886	-76.5	1.5	COL	CA
464827	1036	887	-76.5	1.4	COL	CA
464828	1036	888	-76.5	1.3	COL	CA
464829	1036	889	-76.5	1.2	COL	CA
464830	1036	890	-76.5	1.1	COL	CA
464831	1036	891	-76.5	1.0	COL	PU
464832	1036	892	-76.5	0.9	COL	PU
464833	1036	893	-76.5	0.8	COL	PU
464834	1036	894	-76.5	0.7	COL	PU
464835	1036	895	-76.5	0.6	COL	PU
464836	1036	896	-76.5	0.5	COL	PU
464837	1036	897	-76.5	0.4	COL	PU
464838	1036	898	-76.5	0.3	COL	PU
465608	1037	812	-76.4	8.9	COL	CO
465609	1037	813	-76.4	8.8	COL	CO
465610	1037	814	-76.4	8.7	COL	AN
465611	1037	815	-76.4	8.6	COL	AN
465612	1037	816	-76.4	8.5	COL	AN
465613	1037	817	-76.4	8.4	COL	AN
465614	1037	818	-76.4	8.3	COL	AN
465615	1037	819	-76.4	8.2	COL	AN
465616	1037	820	-76.4	8.1	COL	CO
465617	1037	821	-76.4	8.0	COL	CO
465618	1037	822	-76.4	7.9	COL	CO
465619	1037	823	-76.4	7.8	COL	CO
465620	1037	824	-76.4	7.7	COL	CO
465621	1037	825	-76.4	7.6	COL	CO
465622	1037	826	-76.4	7.5	COL	CO
465623	1037	827	-76.4	7.4	COL	CO
465624	1037	828	-76.4	7.3	COL	AN
465625	1037	829	-76.4	7.2	COL	AN
465626	1037	830	-76.4	7.1	COL	AN
465627	1037	831	-76.4	7.0	COL	AN
465628	1037	832	-76.4	6.9	COL	AN
465629	1037	833	-76.4	6.8	COL	AN
465630	1037	834	-76.4	6.7	COL	AN
465631	1037	835	-76.4	6.6	COL	AN
465632	1037	836	-76.4	6.5	COL	AN
465633	1037	837	-76.4	6.4	COL	AN
465634	1037	838	-76.4	6.3	COL	AN
465635	1037	839	-76.4	6.2	COL	AN
465636	1037	840	-76.4	6.1	COL	CH
465637	1037	841	-76.4	6.0	COL	CH
465638	1037	842	-76.4	5.9	COL	CH
465639	1037	843	-76.4	5.8	COL	CH
465640	1037	844	-76.4	5.7	COL	CH
465641	1037	845	-76.4	5.6	COL	CH
465642	1037	846	-76.4	5.5	COL	CH
465643	1037	847	-76.4	5.4	COL	CH
465644	1037	848	-76.4	5.3	COL	CH
465645	1037	849	-76.4	5.2	COL	CH
465646	1037	850	-76.4	5.1	COL	CH
465647	1037	851	-76.4	5.0	COL	CH
465648	1037	852	-76.4	4.9	COL	CH
465649	1037	853	-76.4	4.8	COL	CH
465650	1037	854	-76.4	4.7	COL	CH
465651	1037	855	-76.4	4.6	COL	VC
465652	1037	856	-76.4	4.5	COL	VC
465653	1037	857	-76.4	4.4	COL	VC
465654	1037	858	-76.4	4.3	COL	VC
465655	1037	859	-76.4	4.2	COL	VC
465656	1037	860	-76.4	4.1	COL	VC
465657	1037	861	-76.4	4.0	COL	VC
465658	1037	862	-76.4	3.9	COL	VC
465659	1037	863	-76.4	3.8	COL	VC
465660	1037	864	-76.4	3.7	COL	VC
465661	1037	865	-76.4	3.6	COL	VC
465662	1037	866	-76.4	3.5	COL	VC
465663	1037	867	-76.4	3.4	COL	VC
465664	1037	868	-76.4	3.3	COL	CA
465665	1037	869	-76.4	3.2	COL	CA
465666	1037	870	-76.4	3.1	COL	CA
465667	1037	871	-76.4	3.0	COL	CA
465668	1037	872	-76.4	2.9	COL	CA
465669	1037	873	-76.4	2.8	COL	CA
465670	1037	874	-76.4	2.7	COL	CA
465671	1037	875	-76.4	2.6	COL	CA
465672	1037	876	-76.4	2.5	COL	CA
465673	1037	877	-76.4	2.4	COL	CA
465674	1037	878	-76.4	2.3	COL	CA
465675	1037	879	-76.4	2.2	COL	CA
465676	1037	880	-76.4	2.1	COL	HU
465677	1037	881	-76.4	2.0	COL	HU
465678	1037	882	-76.4	1.9	COL	HU
465679	1037	883	-76.4	1.8	COL	HU
465680	1037	884	-76.4	1.7	COL	HU
465681	1037	885	-76.4	1.6	COL	CA
465682	1037	886	-76.4	1.5	COL	CA
465683	1037	887	-76.4	1.4	COL	CA
465684	1037	888	-76.4	1.3	COL	CA
465685	1037	889	-76.4	1.2	COL	CA
465686	1037	890	-76.4	1.1	COL	CA
465687	1037	891	-76.4	1.0	COL	CA
465688	1037	892	-76.4	0.9	COL	PU
465689	1037	893	-76.4	0.8	COL	PU
465690	1037	894	-76.4	0.7	COL	PU
465691	1037	895	-76.4	0.6	COL	PU
465692	1037	896	-76.4	0.5	COL	PU
466464	1038	812	-76.3	8.9	COL	CO
466465	1038	813	-76.3	8.8	COL	CO
466466	1038	814	-76.3	8.7	COL	CO
466467	1038	815	-76.3	8.6	COL	AN
466468	1038	816	-76.3	8.5	COL	AN
466469	1038	817	-76.3	8.4	COL	AN
466470	1038	818	-76.3	8.3	COL	CO
466471	1038	819	-76.3	8.2	COL	CO
466472	1038	820	-76.3	8.1	COL	CO
466473	1038	821	-76.3	8.0	COL	CO
466474	1038	822	-76.3	7.9	COL	CO
466475	1038	823	-76.3	7.8	COL	CO
466476	1038	824	-76.3	7.7	COL	CO
466477	1038	825	-76.3	7.6	COL	CO
466478	1038	826	-76.3	7.5	COL	CO
466479	1038	827	-76.3	7.4	COL	CO
466480	1038	828	-76.3	7.3	COL	AN
466481	1038	829	-76.3	7.2	COL	AN
466482	1038	830	-76.3	7.1	COL	AN
466483	1038	831	-76.3	7.0	COL	AN
466484	1038	832	-76.3	6.9	COL	AN
466485	1038	833	-76.3	6.8	COL	AN
466486	1038	834	-76.3	6.7	COL	AN
466487	1038	835	-76.3	6.6	COL	AN
466488	1038	836	-76.3	6.5	COL	AN
466489	1038	837	-76.3	6.4	COL	AN
466490	1038	838	-76.3	6.3	COL	AN
466491	1038	839	-76.3	6.2	COL	AN
466492	1038	840	-76.3	6.1	COL	CH
466493	1038	841	-76.3	6.0	COL	CH
466494	1038	842	-76.3	5.9	COL	CH
466495	1038	843	-76.3	5.8	COL	CH
466496	1038	844	-76.3	5.7	COL	CH
466497	1038	845	-76.3	5.6	COL	CH
466498	1038	846	-76.3	5.5	COL	CH
466499	1038	847	-76.3	5.4	COL	CH
466500	1038	848	-76.3	5.3	COL	CH
466501	1038	849	-76.3	5.2	COL	CH
466502	1038	850	-76.3	5.1	COL	CH
466503	1038	851	-76.3	5.0	COL	CH
466504	1038	852	-76.3	4.9	COL	CH
466505	1038	853	-76.3	4.8	COL	CH
466506	1038	854	-76.3	4.7	COL	VC
466507	1038	855	-76.3	4.6	COL	VC
466508	1038	856	-76.3	4.5	COL	VC
466509	1038	857	-76.3	4.4	COL	VC
466510	1038	858	-76.3	4.3	COL	VC
466511	1038	859	-76.3	4.2	COL	VC
466512	1038	860	-76.3	4.1	COL	VC
466513	1038	861	-76.3	4.0	COL	VC
466514	1038	862	-76.3	3.9	COL	VC
466515	1038	863	-76.3	3.8	COL	VC
466516	1038	864	-76.3	3.7	COL	VC
466517	1038	865	-76.3	3.6	COL	VC
466518	1038	866	-76.3	3.5	COL	VC
466519	1038	867	-76.3	3.4	COL	VC
466520	1038	868	-76.3	3.3	COL	VC
466521	1038	869	-76.3	3.2	COL	CA
466522	1038	870	-76.3	3.1	COL	CA
466523	1038	871	-76.3	3.0	COL	CA
466524	1038	872	-76.3	2.9	COL	CA
466525	1038	873	-76.3	2.8	COL	CA
466526	1038	874	-76.3	2.7	COL	CA
466527	1038	875	-76.3	2.6	COL	CA
466528	1038	876	-76.3	2.5	COL	CA
466529	1038	877	-76.3	2.4	COL	CA
466530	1038	878	-76.3	2.3	COL	HU
466531	1038	879	-76.3	2.2	COL	HU
466532	1038	880	-76.3	2.1	COL	HU
466533	1038	881	-76.3	2.0	COL	HU
466534	1038	882	-76.3	1.9	COL	HU
466535	1038	883	-76.3	1.8	COL	HU
466536	1038	884	-76.3	1.7	COL	HU
466537	1038	885	-76.3	1.6	COL	CA
466538	1038	886	-76.3	1.5	COL	CA
466539	1038	887	-76.3	1.4	COL	CA
466540	1038	888	-76.3	1.3	COL	CA
466541	1038	889	-76.3	1.2	COL	CA
466542	1038	890	-76.3	1.1	COL	CA
466543	1038	891	-76.3	1.0	COL	CA
466544	1038	892	-76.3	0.9	COL	PU
466545	1038	893	-76.3	0.8	COL	PU
466546	1038	894	-76.3	0.7	COL	PU
466547	1038	895	-76.3	0.6	COL	PU
466548	1038	896	-76.3	0.5	COL	PU
467334	1039	810	-76.2	9.1	COL	CO
467335	1039	811	-76.2	9.0	COL	CO
467336	1039	812	-76.2	8.9	COL	CO
467337	1039	813	-76.2	8.8	COL	CO
467338	1039	814	-76.2	8.7	COL	CO
467339	1039	815	-76.2	8.6	COL	CO
467340	1039	816	-76.2	8.5	COL	CO
467341	1039	817	-76.2	8.4	COL	CO
467342	1039	818	-76.2	8.3	COL	CO
467343	1039	819	-76.2	8.2	COL	CO
467344	1039	820	-76.2	8.1	COL	CO
467345	1039	821	-76.2	8.0	COL	CO
467346	1039	822	-76.2	7.9	COL	CO
467347	1039	823	-76.2	7.8	COL	CO
467348	1039	824	-76.2	7.7	COL	CO
467349	1039	825	-76.2	7.6	COL	CO
467350	1039	826	-76.2	7.5	COL	CO
467351	1039	827	-76.2	7.4	COL	CO
467352	1039	828	-76.2	7.3	COL	AN
467353	1039	829	-76.2	7.2	COL	AN
467354	1039	830	-76.2	7.1	COL	AN
467355	1039	831	-76.2	7.0	COL	AN
467356	1039	832	-76.2	6.9	COL	AN
467357	1039	833	-76.2	6.8	COL	AN
467358	1039	834	-76.2	6.7	COL	AN
467359	1039	835	-76.2	6.6	COL	AN
467360	1039	836	-76.2	6.5	COL	AN
467361	1039	837	-76.2	6.4	COL	AN
467362	1039	838	-76.2	6.3	COL	AN
467363	1039	839	-76.2	6.2	COL	AN
